Data version,Climate station name,Province,Country,Station ID,Degree latitude,Degree longitude,UTC offset,Elevation
CWEC2011,MEDICINE HAT RCS,AB,CAN,3034485,50.03,-110.72,-7.00,715.0                                                      
ECCC station identifier,File source code (always 'B'),Year Month Day Hour (YYYYMMDDHH),Extraterrestrial irradiance / kJ/m2,Global horizontal irradiance / kJ/m2,Flag,Direct normal irradiance / kJ/m2,Flag,Diffuse horizontal irradiance / kJ/m2,Flag,Global horizontal illuminance / 100 lux,Flag,Direct normal illuminance / 100 lux,Flag,Diffuse horizontal illuminance / 100 lux,Flag,Zenith luminance / 100 Cd/m2,Flag,Minutes of sunshine / 0-60 minutes,Flag,Ceiling height / 10 m,Flag,Sky condition,Flag,Visibility / 100 m,Flag,Present Weather,Flag,Station pressure / 10 Pa,Flag,Dry bulb temperature / 0.1 C,Flag,Dew point temperature / 0.1 C,Flag,Wind direction / 0-359 degrees,Flag,Wind speed / 0.1 m/s,Flag,Total sky cover / 0-10 in tenths,Flag,Opaque sky cover / 0-10 in tenths,Flag,Snow cover (0 = no snow cover 1 = snow cover),Flag
3034485,B,2017010614,1401,505,S,284,S,426,S,162,Q,78,Q,140,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9345,,-121,,-146,,80,,33,,99,9,99,9,0,,
3034485,B,2017010615,1094,590,S,1513,S,262,S,174,Q,379,Q,92,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9349,,-126,,-149,,80,,39,,99,9,99,9,0,,
3034485,B,2017010616,611,326,S,1696,S,120,S,82,Q,318,Q,44,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9356,,-126,,-146,,80,,33,,99,9,99,9,0,,
3034485,B,2017010617,78,50,S,21,S,28,S,10,Q,9999,9,10,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9361,,-134,,-153,,80,,31,,99,9,99,9,0,,
3034485,B,2017010618,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9363,,-136,,-157,,80,,36,,99,9,99,9,0,,
3034485,B,2017010619,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9365,,-132,,-153,,70,,19,,99,9,99,9,0,,
3034485,B,2017010620,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9371,,-127,,-148,,40,,8,,99,9,99,9,0,,
3034485,B,2017010621,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9375,,-135,,-155,,350,,11,,99,9,99,9,0,,
3034485,B,2017010622,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9378,,-138,,-158,,350,,6,,99,9,99,9,0,,
3034485,B,2017010623,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9380,,-138,,-158,,10,,11,,99,9,99,9,0,,
3034485,B,2017010624,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9383,,-145,,-166,,330,,14,,99,9,99,9,0,,
3034485,B,2017010701,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9384,,-165,,-183,,320,,19,,99,9,99,9,1,,
3034485,B,2017010702,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9389,,-183,,-202,,340,,14,,99,9,99,9,1,,
3034485,B,2017010703,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9394,,-190,,-208,,340,,11,,99,9,99,9,1,,
3034485,B,2017010704,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9393,,-199,,-216,,340,,14,,99,9,99,9,1,,
3034485,B,2017010705,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9393,,-208,,-225,,340,,11,,99,9,99,9,1,,
3034485,B,2017010706,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9392,,-215,,-234,,330,,8,,99,9,99,9,1,,
3034485,B,2017010707,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9397,,-214,,-234,,350,,11,,99,9,99,9,1,,
3034485,B,2017010708,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9401,,-219,,-239,,320,,6,,99,9,99,9,1,,
3034485,B,2017010709,103,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9407,,-221,,-243,,330,,3,,99,9,99,9,1,,
3034485,B,2017010710,654,383,S,1868,S,140,S,99,Q,370,Q,51,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9409,,-216,,-241,,300,,3,,99,9,99,9,1,,
3034485,B,2017010711,1129,746,S,2772,S,127,S,203,Q,702,Q,46,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9410,,-199,,-231,,0,,0,,99,9,99,9,1,,
3034485,B,2017010712,1424,998,S,3090,S,128,S,286,Q,850,Q,46,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9408,,-191,,-225,,230,,17,,99,9,99,9,1,,
3034485,B,2017010713,1521,1106,S,3213,S,140,S,321,Q,901,Q,50,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9397,,-173,,-208,,220,,11,,99,9,99,9,1,,
3034485,B,2017010714,1412,990,S,2650,S,249,S,292,Q,727,Q,89,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9390,,-169,,-205,,260,,28,,99,9,99,9,1,,
3034485,B,2017010715,1107,604,S,1473,S,281,S,179,Q,370,Q,98,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9396,,-171,,-205,,240,,36,,99,9,99,9,1,,
3034485,B,2017010716,624,389,S,1656,S,184,S,105,Q,316,Q,65,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9399,,-179,,-207,,250,,39,,99,9,99,9,1,,
3034485,B,2017010717,85,52,S,451,S,22,S,8,Q,0,Q,8,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9393,,-198,,-219,,240,,17,,99,9,99,9,1,,
3034485,B,2017010718,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9385,,-190,,-211,,220,,22,,99,9,99,9,1,,
3034485,B,2017010719,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9385,,-179,,-199,,240,,19,,99,9,99,9,1,,
3034485,B,2017010720,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9379,,-173,,-192,,310,,31,,99,9,99,9,1,,
3034485,B,2017010721,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9377,,-171,,-188,,300,,22,,99,9,99,9,1,,
3034485,B,2017010722,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9376,,-166,,-185,,300,,19,,99,9,99,9,1,,
3034485,B,2017010723,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9382,,-161,,-181,,310,,28,,99,9,99,9,1,,
3034485,B,2017010724,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9383,,-159,,-182,,330,,28,,99,9,99,9,1,,
3034485,B,2017010801,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9381,,-159,,-180,,320,,31,,99,9,99,9,1,,
3034485,B,2017010802,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9386,,-160,,-181,,300,,33,,99,9,99,9,1,,
3034485,B,2017010803,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9391,,-166,,-190,,320,,31,,99,9,99,9,1,,
3034485,B,2017010804,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9393,,-168,,-196,,330,,31,,99,9,99,9,1,,
3034485,B,2017010805,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9394,,-170,,-197,,330,,28,,99,9,99,9,1,,
3034485,B,2017010806,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9399,,-170,,-199,,310,,31,,99,9,99,9,1,,
3034485,B,2017010807,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9405,,-177,,-207,,310,,39,,99,9,99,9,1,,
3034485,B,2017010808,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9408,,-183,,-214,,320,,33,,99,9,99,9,1,,
3034485,B,2017010809,106,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9414,,-186,,-219,,330,,33,,99,9,99,9,1,,
3034485,B,2017010810,660,308,S,646,S,224,S,93,Q,129,Q,76,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9423,,-186,,-219,,320,,31,,99,9,99,9,1,,
3034485,B,2017010811,1136,485,S,955,S,270,S,148,Q,242,Q,93,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9426,,-184,,-216,,320,,22,,99,9,99,9,1,,
3034485,B,2017010812,1433,644,S,592,S,476,S,205,Q,163,Q,159,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9411,,-183,,-219,,300,,11,,99,9,99,9,1,,
3034485,B,2017010813,1532,726,S,791,S,487,S,231,Q,222,Q,164,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9396,,-180,,-224,,330,,14,,99,9,99,9,1,,
3034485,B,2017010814,1425,722,S,1400,S,327,S,222,Q,385,Q,114,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9382,,-184,,-234,,300,,14,,99,9,99,9,1,,
3034485,B,2017010815,1119,564,S,1429,S,248,S,167,Q,361,Q,87,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9375,,-184,,-231,,330,,6,,99,9,99,9,1,,
3034485,B,2017010816,638,278,S,974,S,155,S,78,Q,190,Q,54,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9367,,-193,,-231,,120,,19,,99,9,99,9,1,,
3034485,B,2017010817,92,31,S,43,S,28,S,9,Q,0,Q,9,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9363,,-198,,-227,,120,,14,,99,9,99,9,1,,
3034485,B,2017010818,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9344,,-197,,-224,,80,,11,,99,9,99,9,1,,
3034485,B,2017010819,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9335,,-206,,-233,,90,,19,,99,9,99,9,1,,
3034485,B,2017010820,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9321,,-205,,-233,,70,,19,,99,9,99,9,1,,
3034485,B,2017010821,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9307,,-196,,-225,,70,,22,,99,9,99,9,1,,
3034485,B,2017010822,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9301,,-195,,-227,,80,,17,,99,9,99,9,1,,
3034485,B,2017010823,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9288,,-194,,-225,,50,,22,,99,9,99,9,1,,
3034485,B,2017010824,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9265,,-191,,-218,,50,,22,,99,9,99,9,1,,
3034485,B,2017010901,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9265,,-186,,-210,,0,,19,,99,9,99,9,1,,
3034485,B,2017010902,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9250,,-186,,-206,,20,,17,,99,9,99,9,1,,
3034485,B,2017010903,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9251,,-186,,-207,,340,,19,,99,9,99,9,1,,
3034485,B,2017010904,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9244,,-187,,-207,,330,,22,,99,9,99,9,1,,
3034485,B,2017010905,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9239,,-186,,-207,,340,,22,,99,9,99,9,1,,
3034485,B,2017010906,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9237,,-185,,-206,,340,,19,,99,9,99,9,1,,
3034485,B,2017010907,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9235,,-186,,-209,,330,,25,,99,9,99,9,1,,
3034485,B,2017010908,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9232,,-192,,-215,,320,,25,,99,9,99,9,1,,
3034485,B,2017010909,109,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9235,,-204,,-227,,310,,36,,99,9,99,9,1,,
3034485,B,2017010910,667,380,S,1055,S,241,S,111,Q,212,Q,83,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9236,,-216,,-245,,250,,19,,99,9,99,9,1,,
3034485,B,2017010911,1144,448,S,504,S,334,S,141,Q,129,Q,112,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9239,,-202,,-228,,280,,22,,99,9,99,9,1,,
3034485,B,2017010912,1443,567,S,536,S,415,S,181,Q,148,Q,139,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9231,,-199,,-226,,270,,28,,99,9,99,9,1,,
3034485,B,2017010913,1543,823,S,1409,S,394,S,257,Q,397,Q,136,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9222,,-199,,-228,,280,,33,,99,9,99,9,1,,
3034485,B,2017010914,1437,561,S,469,S,428,S,179,Q,129,Q,143,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9226,,-197,,-223,,300,,36,,99,9,99,9,1,,
3034485,B,2017010915,1134,369,S,208,S,323,S,118,Q,53,Q,106,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9219,,-194,,-223,,310,,36,,99,9,99,9,1,,
3034485,B,2017010916,652,257,S,570,S,183,S,77,Q,113,Q,62,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9226,,-194,,-225,,300,,31,,99,9,99,9,1,,
3034485,B,2017010917,99,21,S,0,S,21,S,7,Q,0,Q,7,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9232,,-195,,-227,,260,,33,,99,9,99,9,1,,
3034485,B,2017010918,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9224,,-196,,-227,,280,,25,,99,9,99,9,1,,
3034485,B,2017010919,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9232,,-195,,-225,,300,,28,,99,9,99,9,1,,
3034485,B,2017010920,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9232,,-195,,-226,,290,,22,,99,9,99,9,1,,
3034485,B,2017010921,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9234,,-203,,-233,,290,,28,,99,9,99,9,1,,
3034485,B,2017010922,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9244,,-200,,-230,,290,,22,,99,9,99,9,1,,
3034485,B,2017010923,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9245,,-198,,-230,,280,,31,,99,9,99,9,1,,
3034485,B,2017010924,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9247,,-199,,-224,,300,,50,,99,9,99,9,1,,
3034485,B,2017011001,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9246,,-193,,-220,,290,,39,,99,9,99,9,1,,
3034485,B,2017011002,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9244,,-187,,-214,,280,,44,,99,9,99,9,1,,
3034485,B,2017011003,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9253,,-182,,-211,,280,,42,,99,9,99,9,1,,
3034485,B,2017011004,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9248,,-178,,-208,,280,,36,,99,9,99,9,1,,
3034485,B,2017011005,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9248,,-176,,-208,,300,,28,,99,9,99,9,1,,
3034485,B,2017011006,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9251,,-175,,-208,,290,,22,,99,9,99,9,1,,
3034485,B,2017011007,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9249,,-177,,-206,,300,,22,,99,9,99,9,1,,
3034485,B,2017011008,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9249,,-178,,-203,,290,,25,,99,9,99,9,1,,
3034485,B,2017011009,112,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9248,,-178,,-203,,290,,19,,99,9,99,9,1,,
3034485,B,2017011010,674,197,S,111,S,183,S,63,Q,22,Q,60,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9247,,-177,,-204,,250,,25,,99,9,99,9,1,,
3034485,B,2017011011,1152,505,S,926,S,294,S,155,Q,236,Q,101,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9243,,-174,,-204,,280,,28,,99,9,99,9,1,,
3034485,B,2017011012,1453,791,S,1666,S,312,S,242,Q,461,Q,109,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9239,,-174,,-204,,230,,36,,99,9,99,9,1,,
3034485,B,2017011013,1554,738,S,884,S,466,S,234,Q,250,Q,158,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9245,,-172,,-205,,260,,33,,99,9,99,9,1,,
3034485,B,2017011014,1450,577,S,442,S,450,S,185,Q,122,Q,150,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9244,,-170,,-202,,240,,42,,99,9,99,9,1,,
3034485,B,2017011015,1147,527,S,674,S,374,S,165,Q,172,Q,126,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9248,,-167,,-198,,240,,47,,99,9,99,9,1,,
3034485,B,2017011016,667,302,S,1030,S,166,S,85,Q,207,Q,58,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9250,,-158,,-197,,280,,64,,99,9,99,9,1,,
3034485,B,2017011017,107,49,S,273,S,31,S,11,Q,34,Q,11,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9261,,-172,,-229,,320,,64,,99,9,99,9,1,,
3034485,B,2017011018,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9273,,-186,,-226,,320,,56,,99,9,99,9,1,,
3034485,B,2017011019,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9284,,-202,,-242,,320,,50,,99,9,99,9,1,,
3034485,B,2017011020,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9286,,-213,,-250,,300,,42,,99,9,99,9,1,,
3034485,B,2017011021,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9283,,-229,,-265,,310,,36,,99,9,99,9,1,,
3034485,B,2017011022,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9281,,-239,,-267,,240,,19,,99,9,99,9,1,,
3034485,B,2017011023,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9284,,-286,,-319,,230,,28,,99,9,99,9,1,,
3034485,B,2017011024,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9284,,-300,,-329,,220,,33,,99,9,99,9,1,,
3034485,B,2017011101,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9279,,-303,,-335,,230,,31,,99,9,99,9,1,,
3034485,B,2017011102,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9273,,-292,,-322,,230,,39,,99,9,99,9,1,,
3034485,B,2017011103,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9266,,-288,,-319,,230,,44,,99,9,99,9,1,,
3034485,B,2017011104,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9261,,-284,,-315,,240,,64,,99,9,99,9,1,,
3034485,B,2017011105,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9256,,-278,,-315,,240,,53,,99,9,99,9,1,,
3034485,B,2017011106,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9251,,-271,,-311,,240,,58,,99,9,99,9,1,,
3034485,B,2017011107,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9248,,-240,,-282,,240,,61,,99,9,99,9,1,,
3034485,B,2017011108,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9243,,-241,,-284,,220,,67,,99,9,99,9,1,,
3034485,B,2017011109,116,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9240,,-228,,-275,,240,,50,,99,9,99,9,1,,
3034485,B,2017011110,681,402,S,1840,S,153,S,106,Q,376,Q,55,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9240,,-218,,-264,,230,,64,,99,9,99,9,1,,
3034485,B,2017011111,1162,771,S,2824,S,122,S,211,Q,724,Q,44,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9232,,-211,,-255,,230,,75,,99,9,99,9,1,,
3034485,B,2017011112,1463,1045,S,3141,S,136,S,301,Q,871,Q,49,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9220,,-182,,-228,,230,,83,,99,9,99,9,1,,
3034485,B,2017011113,1566,1115,S,3217,S,119,S,325,Q,910,Q,43,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9212,,-173,,-221,,240,,78,,99,9,99,9,1,,
3034485,B,2017011114,1463,1024,S,3158,S,110,S,293,Q,876,Q,40,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9202,,-155,,-198,,230,,97,,99,9,99,9,1,,
3034485,B,2017011115,1162,782,S,2941,S,105,S,212,Q,755,Q,39,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9204,,-144,,-191,,230,,92,,99,9,99,9,1,,
3034485,B,2017011116,681,457,S,2784,S,81,S,107,Q,570,Q,30,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9209,,-143,,-191,,230,,83,,99,9,99,9,1,,
3034485,B,2017011117,116,74,S,666,S,30,S,12,Q,67,Q,11,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9212,,-155,,-202,,230,,64,,99,9,99,9,1,,
3034485,B,2017011118,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9214,,-167,,-209,,240,,64,,99,9,99,9,1,,
3034485,B,2017011119,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9228,,-151,,-196,,230,,53,,99,9,99,9,1,,
3034485,B,2017011120,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9236,,-104,,-166,,260,,61,,99,9,99,9,1,,
3034485,B,2017011121,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9255,,-86,,-154,,300,,72,,99,9,99,9,1,,
3034485,B,2017011122,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9286,,-135,,-178,,10,,47,,99,9,99,9,1,,
3034485,B,2017011123,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9301,,-169,,-238,,0,,56,,99,9,99,9,1,,
3034485,B,2017011124,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9317,,-191,,-255,,20,,17,,99,9,99,9,1,,
3034485,B,2017011201,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9329,,-214,,-257,,300,,22,,99,9,99,9,1,,
3034485,B,2017011202,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,99999999,9,9340,,-214,,-270,,300,,33,,99,9,99,9,1,,
